Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
IRL,2003-01-01,2003-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,77.270000,I
IRL,2004-01-01,2004-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,84.170000,I
IRL,2005-01-01,2005-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,92.760000,I
IRL,2006-01-01,2006-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,89.420000,I
IRL,2007-01-01,2007-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,110.200000,I
IRL,2008-01-01,2008-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,111.400000,I
IRL,2009-01-01,2009-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,77.920000,I
IRL,2010-01-01,2010-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,99.720000,I
IRL,2011-01-01,2011-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,113.720000,I
IRL,2012-01-01,2012-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,103.610000,I
IRL,2013-01-01,2013-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,125.050000,I
IRL,2014-01-01,2014-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,119.710000,I
IRL,2015-01-01,2015-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,94.330000,I
IRL,2016-01-01,2016-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,85.960000,I
IRL,2017-01-01,2017-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,113.410000,I
IRL,2018-01-01,2018-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,106.910000,I
IRL,2019-01-01,2019-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,109.360000,I
IRL,2020-01-01,2020-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,111.800000,I
IRL,2021-01-01,2021-12-31,104,'372,Ireland,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,114.250000,I
IRL,1991-01-01,1991-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,105.000000,A
IRL,1992-01-01,1992-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,110.000000,A
IRL,1993-01-01,1993-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,110.000000,A
IRL,1994-01-01,1994-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,83.000000,A
IRL,1995-01-01,1995-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,99.000000,A
IRL,1996-01-01,1996-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,91.000000,A
IRL,1997-01-01,1997-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,76.000000,A
IRL,1998-01-01,1998-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,78.000000,A
IRL,1999-01-01,1999-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,85.000000,A
IRL,2000-01-01,2000-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,83.000000,A
IRL,2001-01-01,2001-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,77.000000,A
IRL,2002-01-01,2002-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,97.000000,A
IRL,2003-01-01,2003-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,107.000000,A
IRL,2004-01-01,2004-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,100.000000,A
IRL,2005-01-01,2005-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,106.000000,A
IRL,2006-01-01,2006-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,128.000000,A
IRL,2007-01-01,2007-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,189.000000,A
IRL,2008-01-01,2008-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,131.000000,A
IRL,2009-01-01,2009-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,113.000000,A
IRL,2010-01-01,2010-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,147.000000,A
IRL,2011-01-01,2011-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,163.800000,A
IRL,2012-01-01,2012-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,212.300000,A
IRL,2013-01-01,2013-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,148.000000,A
IRL,2016-01-01,2016-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,128.300000,A
IRL,2017-01-01,2017-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,134.100000,A
IRL,2018-01-01,2018-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,204.400000,A
IRL,2019-01-01,2019-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,142.300000,A
IRL,2020-01-01,2020-12-31,104,'372,Ireland,75,'0117,Oats,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,145.900000,A
IRL,1991-01-01,1991-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,133.300000,A
IRL,1992-01-01,1992-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,139.700000,A
IRL,1993-01-01,1993-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,139.700000,A
IRL,1994-01-01,1994-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,105.400000,A
IRL,1995-01-01,1995-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,125.700000,A
IRL,1996-01-01,1996-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,115.500000,A
IRL,1997-01-01,1997-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,96.500000,A
IRL,1998-01-01,1998-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,99.000000,A
IRL,1999-01-01,1999-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,107.900000,A
IRL,2000-01-01,2000-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,105.400000,A
IRL,2001-01-01,2001-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,97.800000,A
IRL,2002-01-01,2002-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,97.000000,A
IRL,2003-01-01,2003-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,107.000000,A
IRL,2004-01-01,2004-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,100.000000,A
IRL,2005-01-01,2005-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,106.000000,A
IRL,2006-01-01,2006-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,128.000000,A
IRL,2007-01-01,2007-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,189.000000,A
IRL,2008-01-01,2008-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,131.000000,A
IRL,2009-01-01,2009-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,113.000000,A
IRL,2010-01-01,2010-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,147.000000,A
IRL,2011-01-01,2011-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,163.800000,A
IRL,2012-01-01,2012-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,212.300000,A
IRL,2013-01-01,2013-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,148.000000,A
IRL,2016-01-01,2016-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,128.300000,A
IRL,2017-01-01,2017-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,134.100000,A
IRL,2018-01-01,2018-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,204.400000,A
IRL,2019-01-01,2019-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,142.300000,A
IRL,2020-01-01,2020-12-31,104,'372,Ireland,75,'0117,Oats,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,145.900000,A
IRL,1991-01-01,1991-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,169.000000,A
IRL,1992-01-01,1992-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,187.200000,A
IRL,1993-01-01,1993-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,162.400000,A
IRL,1994-01-01,1994-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,124.100000,A
IRL,1995-01-01,1995-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,158.700000,A
IRL,1996-01-01,1996-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,145.600000,A
IRL,1997-01-01,1997-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,115.200000,A
IRL,1998-01-01,1998-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,111.100000,A
IRL,1999-01-01,1999-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,115.000000,A
IRL,2000-01-01,2000-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,97.100000,A
IRL,2001-01-01,2001-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,87.500000,A
IRL,2002-01-01,2002-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,91.300000,A
IRL,2003-01-01,2003-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,120.800000,A
IRL,2004-01-01,2004-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,124.200000,A
IRL,2005-01-01,2005-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,131.800000,A
IRL,2006-01-01,2006-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,160.600000,A
IRL,2007-01-01,2007-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,258.700000,A
IRL,2008-01-01,2008-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,191.900000,A
IRL,2009-01-01,2009-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,157.000000,A
IRL,2010-01-01,2010-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,194.700000,A
IRL,2011-01-01,2011-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,227.600000,A
IRL,2012-01-01,2012-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,272.800000,A
IRL,2013-01-01,2013-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,196.500000,A
IRL,2016-01-01,2016-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,141.900000,A
IRL,2017-01-01,2017-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,151.500000,A
IRL,2018-01-01,2018-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,241.400000,A
IRL,2019-01-01,2019-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,159.200000,A
IRL,2020-01-01,2020-12-31,104,'372,Ireland,75,'0117,Oats,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,166.600000,A
IRL,1991-01-01,1991-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,90.930000,I
IRL,1992-01-01,1992-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,95.260000,I
IRL,1993-01-01,1993-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,95.260000,I
IRL,1994-01-01,1994-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,71.880000,I
IRL,1995-01-01,1995-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,85.740000,I
IRL,1996-01-01,1996-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,78.810000,I
IRL,1997-01-01,1997-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,65.820000,I
IRL,1998-01-01,1998-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,67.550000,I
IRL,1999-01-01,1999-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,73.610000,I
IRL,2000-01-01,2000-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,71.880000,I
IRL,2001-01-01,2001-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,66.680000,I
IRL,2002-01-01,2002-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,66.160000,I
IRL,2003-01-01,2003-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,72.980000,I
IRL,2004-01-01,2004-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,68.200000,I
IRL,2005-01-01,2005-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,72.300000,I
IRL,2006-01-01,2006-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,87.300000,I
IRL,2007-01-01,2007-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,128.910000,I
IRL,2008-01-01,2008-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,89.350000,I
IRL,2009-01-01,2009-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,77.070000,I
IRL,2010-01-01,2010-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,100.270000,I
IRL,2011-01-01,2011-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,111.700000,I
IRL,2012-01-01,2012-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,144.800000,I
IRL,2013-01-01,2013-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,100.950000,I
IRL,2014-01-01,2014-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,100.510000,I
IRL,2015-01-01,2015-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,112.020000,I
IRL,2016-01-01,2016-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,87.470000,I
IRL,2017-01-01,2017-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,91.460000,I
IRL,2018-01-01,2018-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,139.440000,I
IRL,2019-01-01,2019-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,97.020000,I
IRL,2020-01-01,2020-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,99.510000,I
IRL,2021-01-01,2021-12-31,104,'372,Ireland,75,'0117,Oats,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,107.420000,I
"IRL,1991-01-01,1991-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,165.000000,A"
"IRL,1992-01-01,1992-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,144.000000,A"
"IRL,1993-01-01,1993-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,105.000000,A"
"IRL,1994-01-01,1994-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,184.000000,A"
"IRL,1995-01-01,1995-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,237.000000,A"
"IRL,1996-01-01,1996-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,191.000000,A"
"IRL,1997-01-01,1997-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,158.000000,A"
"IRL,1998-01-01,1998-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,342.000000,A"
"IRL,2018-01-01,2018-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,280.000000,A"
"IRL,2019-01-01,2019-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,375.000000,A"
"IRL,2020-01-01,2020-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,280.000000,A"
"IRL,1991-01-01,1991-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,209.500000,A"
"IRL,1992-01-01,1992-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,182.800000,A"
"IRL,1993-01-01,1993-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,133.300000,A"
"IRL,1994-01-01,1994-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,233.600000,A"
"IRL,1995-01-01,1995-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,300.900000,A"
"IRL,1996-01-01,1996-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,242.500000,A"
"IRL,1997-01-01,1997-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,200.600000,A"
"IRL,1998-01-01,1998-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,434.300000,A"
"IRL,2018-01-01,2018-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,280.000000,A"
"IRL,2019-01-01,2019-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,375.000000,A"
"IRL,2020-01-01,2020-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,280.000000,A"
"IRL,1991-01-01,1991-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,265.600000,A"
"IRL,1992-01-01,1992-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,245.000000,A"
"IRL,1993-01-01,1993-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,155.000000,A"
"IRL,1994-01-01,1994-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,275.200000,A"
"IRL,1995-01-01,1995-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,380.000000,A"
"IRL,1996-01-01,1996-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,305.600000,A"
"IRL,1997-01-01,1997-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,239.500000,A"
"IRL,1998-01-01,1998-12-31,104,'372,Ireland,403,'01253.02,""Onions and shallots, dry (excluding dehydrated)"",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,487.000000,A"
